id,orderId,userId,type,description,reportedAt,attachments,severity,status,resolvedAt,resolvedBy,issueRef
7dcb5888-539b-41ea-a016-7d3be7b54da8,COM-14785,USR-5149,ArticleManquant,"Commande incomplète, pâtes non livré.",10/23/2024 14:19,,faible,Ouvert,,,REF-675307
eeb7dcfd-b12b-4032-aab2-86493e6ee880,COM-54541,USR-4305,LivraisonRetard,"Retard de 1 heure, c'est scandaleux et dérangeant !",8/28/2024 14:19,,moyen,Ouvert,,,REF-489259
74b2325f-6b11-41bf-81a8-ed02882ca1ce,COM-24709,USR-1019,MauvaiseQualité,"Très mauvaise qualité de frites, immangeable.",4/7/2025 14:19,image_3941.jpg,élevé,Ouvert,,,REF-979012
c2dde695-6a8d-44ea-a634-5a2aaed1019d,COM-34475,USR-3081,MauvaiseQualité,"pâtes était écrasé, je ne commanderai plus.",6/22/2025 14:19,image_4687.jpg,faible,Escaladé,,,REF-718396
55e20aca-ad59-4aab-a461-49c5337fc0d9,COM-66638,USR-7658,LivraisonRetard,"Retard de 2 heures, c'est scandaleux et dérangeant !",3/3/2025 14:19,,élevé,Résolu,3/4/2025 3:19,MOD-15,REF-448406
ddbc5e83-46cb-4bb6-abbd-d4d73a4976d6,COM-98267,USR-3172,MauvaiseQualité,"frites était sans goût, je ne commanderai plus.",9/17/2024 14:19,,faible,Ouvert,,,REF-599467
149b6368-7132-4b5a-9405-64caa4119c44,COM-55499,USR-5038,CommandeErronée,"J'ai commandé pizza, mais j'ai reçu salade.",10/14/2024 14:19,,faible,Escaladé,,,REF-917360
8ecb4cab-730b-492b-9ab6-e7e2ecb9fcf2,COM-71534,USR-2466,CommandeErronée,"Livré sushi, mais je voulais salade, c'est inacceptable.",6/1/2025 14:19,,faible,Résolu,6/2/2025 14:19,MOD-14,REF-682948
8d331681-2138-4edf-b7a4-267204ecabb0,COM-89049,USR-8363,CommandeErronée,"Erreur sur ma commande : burger au lieu de pizza, très agaçant.",2/9/2025 14:19,,moyen,Ouvert,,,REF-151989
a1e4af2c-5182-42a8-a675-87b3c178a0f3,COM-66693,USR-2989,MauvaiseQualité,"pizza était gâté, totalement dégoûtant !",12/8/2024 14:19,image_9597.jpg,élevé,Escaladé,,,REF-751532
6b9469ce-6f6f-4d50-9daf-878a31def7a1,COM-92439,USR-9652,ArticleManquant,"Je n'ai pas reçu sandwich, besoin d'un remboursement.",7/28/2024 14:19,,faible,Résolu,7/29/2024 21:19,MOD-7,REF-475868
a30b6c90-219b-431f-82d2-99397394651c,COM-54053,USR-8654,CommandeErronée,"Livré pâtes, mais je voulais sushi, c'est inacceptable.",4/2/2025 14:19,image_5709.jpg,moyen,Résolu,4/4/2025 10:19,MOD-4,REF-321571
9d80f836-8bb6-4d19-9b97-eee55f243b40,COM-18153,USR-7525,ArticleManquant,"Pas de sushi, c'est inacceptable et frustrant !",8/14/2024 14:19,,moyen,Résolu,8/15/2024 20:19,MOD-18,REF-776797
02e54e83-80d0-40d4-b4a1-804c8e8dfaa2,COM-51213,USR-7549,ArticleManquant,"Manque pizza, service médiocre.",9/25/2024 14:19,,faible,Résolu,9/25/2024 19:19,MOD-9,REF-497336
554f85e5-9daf-46ed-9519-ab50442c4a5c,COM-58622,USR-9299,NourritureEndommagée,"sandwich livré gâté, c'est scandaleux et dangereux !",6/3/2025 14:19,,élevé,Ouvert,,,REF-240432
dea21340-d5f3-417a-a8fe-8321384200d8,COM-12165,USR-6592,CommandeErronée,"Commande erronée livrée, j'ai eu frites et non frites.",12/14/2024 14:19,,faible,Résolu,12/16/2024 8:19,MOD-2,REF-563228
f4f0aa31-689e-40ad-a300-adb8b7150aa8,COM-16258,USR-4645,ArticleManquant,"Commande incomplète, sushi non livré.",12/2/2024 14:19,image_8958.jpg,faible,Escaladé,,,REF-608948
486258aa-705c-4057-9e76-738ff273e931,COM-66752,USR-6480,ArticleManquant,"pâtes manquant, veuillez résoudre immédiatement.",12/24/2024 14:19,,moyen,Résolu,12/25/2024 20:19,MOD-4,REF-699926
3441673c-cd8d-46f7-a71d-568c39e91206,COM-54266,USR-8761,ArticleManquant,"Il manque pâtes dans ma commande, très décevant.",1/17/2025 14:19,,moyen,Résolu,1/18/2025 2:19,MOD-9,REF-703285
4522af33-7297-4b8f-83e5-cadd4a959a5c,COM-11946,USR-8473,CommandeErronée,"J'ai commandé salade, mais j'ai reçu sandwich.",3/14/2025 14:19,,faible,Ouvert,,,REF-465226
c23bfa18-29f2-4299-8c1a-dfd35530e65c,COM-67775,USR-4571,ArticleManquant,"Pas de pizza, c'est inacceptable et frustrant !",12/27/2024 14:19,image_6743.jpg,élevé,Ouvert,,,REF-951333
075d6987-21b1-4d50-af20-32ea203dba1f,COM-52151,USR-4747,NourritureEndommagée,"sushi livré trempé, c'est scandaleux et dangereux !",5/28/2025 14:19,,élevé,Escaladé,,,REF-547312
483295f2-6d80-4577-beeb-0735239bda4a,COM-58829,USR-2890,CommandeErronée,"Mauvais article livré, sandwich à la place de salade.",10/4/2024 14:19,,faible,Résolu,10/5/2024 19:19,MOD-13,REF-877704
c612dde0-71e2-4c0f-8f70-cba361a8df0e,COM-62994,USR-7592,ArticleManquant,"Il manque frites dans ma commande, très décevant.",9/13/2024 14:19,image_3657.jpg,élevé,Résolu,9/14/2024 22:19,MOD-9,REF-842968
640ed218-d5d1-415d-9aee-55c0fcbe4ab9,COM-32950,USR-6707,NourritureEndommagée,"pizza livré brûlé, c'est scandaleux et dangereux !",12/1/2024 14:19,image_2467.jpg,élevé,Escaladé,,,REF-865431
65b4ee9c-4d47-45a0-b2a1-63fd1567f3d8,COM-85931,USR-3229,CommandeErronée,"Erreur sur ma commande : salade au lieu de sandwich, très agaçant.",8/15/2024 14:19,,moyen,Ouvert,,,REF-280277
e0b38aaa-d039-4409-a55c-3ec8c517afcc,COM-77020,USR-8091,NourritureEndommagée,"La nourriture était froid, totalement immangeable.",10/23/2024 14:19,,élevé,Résolu,10/24/2024 3:19,MOD-12,REF-548844
d74ebb41-a667-4912-a669-231558f18451,COM-62689,USR-4996,ArticleManquant,"Je n'ai pas reçu frites, besoin d'un remboursement.",5/7/2025 14:19,image_3183.jpg,faible,Résolu,5/8/2025 12:19,MOD-8,REF-438066
ca5f96af-22b8-486e-93c3-f014bab3abc5,COM-68479,USR-5349,LivraisonRetard,"La nourriture est arrivée avec 90 minutes de retard, service décevant.",7/28/2024 14:19,,moyen,Escaladé,,,REF-462425
e628219f-f4b2-4869-b403-21d0de37a11c,COM-87892,USR-1186,LivraisonRetard,"Commande arrivée après 2 heures, vraiment pas satisfait.",3/13/2025 14:19,,élevé,Ouvert,,,REF-118828
6b66ab63-5390-41b3-87dc-b368760b2b45,COM-78718,USR-3079,CommandeErronée,"Livré frites, mais je voulais pizza, c'est inacceptable.",7/28/2024 14:19,image_7376.jpg,moyen,Ouvert,,,REF-395464
768578b4-07e5-4641-8ffb-d03ca9eca95f,COM-53217,USR-8010,NourritureEndommagée,"salade livré sans goût, c'est scandaleux et dangereux !",2/22/2025 14:19,,élevé,Résolu,2/23/2025 21:19,MOD-9,REF-512236
6f6f13ce-cb0b-43cd-ae37-1527e29671fc,COM-99712,USR-3446,ArticleManquant,"Il manque pizza dans ma commande, très décevant.",6/9/2025 14:19,"image_4331.jpg,image_2735.jpg",élevé,Escaladé,,,REF-529873
499b2194-4907-4af6-ac2f-9c0ebc0ede2d,COM-99696,USR-3005,ArticleManquant,"Je n'ai pas reçu pâtes, besoin d'un remboursement.",12/12/2024 14:19,image_8868.jpg,faible,Ouvert,,,REF-975253
6f0426c8-fd09-4e69-beeb-25026e4c7130,COM-72517,USR-4948,NourritureEndommagée,"pizza était trempé, qualité inacceptable.",12/14/2024 14:19,image_5325.jpg,élevé,Résolu,12/15/2024 23:19,MOD-18,REF-319414
62260803-6058-431d-b158-9a385e64f563,COM-26016,USR-3391,CommandeErronée,J'ai reçu sandwich au lieu de pâtes.,8/9/2024 14:19,,faible,Escaladé,,,REF-681882
50449901-5246-488e-8bc8-69d60e1875eb,COM-49834,USR-6265,MauvaiseQualité,"Très mauvaise qualité de pâtes, immangeable.",2/18/2025 14:19,"image_7491.jpg,image_1095.jpg",élevé,Résolu,2/20/2025 10:19,MOD-2,REF-552271
15c0d328-1823-429d-8cec-446e8ad25d7e,COM-80872,USR-5643,LivraisonRetard,"La nourriture est arrivée avec 90 minutes de retard, service décevant.",11/17/2024 14:19,,moyen,Escaladé,,,REF-146531
7e581c1a-63d0-42e7-a3c7-99562b965936,COM-31682,USR-4757,NourritureEndommagée,"Tout était écrasé, expérience catastrophique.",3/1/2025 14:19,image_7223.jpg,élevé,Ouvert,,,REF-492207
ddbb1ad5-5cdb-483c-a3db-9ca7ff903072,COM-27201,USR-9596,LivraisonRetard,"La commande a été livrée avec 2 heures de retard, la nourriture était froide.",9/14/2024 14:19,,élevé,Ouvert,,,REF-295320
1ff4e22e-ac17-4c76-9145-827d440ace69,COM-16775,USR-2757,LivraisonRetard,"Livraison retardée de 90 minutes, totalement inacceptable !",12/14/2024 14:19,,moyen,Escaladé,,,REF-621255
4170b631-4a01-44f0-b170-5748b79bb01b,COM-92369,USR-9390,LivraisonRetard,"Retard de 1 heure, c'est scandaleux et dérangeant !",11/29/2024 14:19,,moyen,Ouvert,,,REF-584911
d913731d-5024-42a3-bfaa-3ec54805fc68,COM-16082,USR-2695,CommandeErronée,J'ai reçu pizza au lieu de pizza.,10/29/2024 14:19,image_8369.jpg,faible,Ouvert,,,REF-331059
872b761f-f202-4d05-af5d-9d414b40f511,COM-48969,USR-3826,MauvaiseQualité,"frites avait un goût froid, expérience horrible.",8/8/2024 14:19,,élevé,Ouvert,,,REF-992606
2d2cfe6b-7676-4491-a2e4-4c9c64561917,COM-48376,USR-7210,ArticleManquant,"Je n'ai pas reçu sushi, besoin d'un remboursement.",2/3/2025 14:19,,faible,Escaladé,,,REF-123618
084f2f60-68cf-4eb1-9f1e-90cd1626b46c,COM-79310,USR-3134,MauvaiseQualité,"salade était écrasé, totalement dégoûtant !",5/9/2025 14:19,image_7567.jpg,élevé,Ouvert,,,REF-629505
77554fe3-25de-41ec-b5d8-37923a68d442,COM-56609,USR-9606,ArticleManquant,"Commande incomplète, salade non livré.",11/6/2024 14:19,image_2246.jpg,faible,Résolu,11/6/2024 18:19,MOD-7,REF-489387
84086606-6403-4db2-84fe-f98a94927f82,COM-67521,USR-4498,CommandeErronée,"Commande erronée livrée, j'ai eu pâtes et non sushi.",10/19/2024 14:19,,faible,Ouvert,,,REF-369891
1e5460ea-b4ef-440e-bb1b-c0a1d1bc9ebd,COM-74107,USR-9315,MauvaiseQualité,"Qualité médiocre de burger, très frustrant.",3/3/2025 14:19,,moyen,Escaladé,,,REF-222914
df203b55-098c-4117-b871-94a29509f0a8,COM-54043,USR-5883,MauvaiseQualité,"Qualité médiocre de pizza, très frustrant.",6/13/2025 14:19,,moyen,Ouvert,,,REF-984327
b01022a0-64b0-43ab-a870-33534b09da97,COM-79007,USR-2575,ArticleManquant,"Il manque salade dans ma commande, très décevant.",8/6/2024 14:19,image_6536.jpg,élevé,Résolu,8/6/2024 23:19,MOD-1,REF-362755
0b965c9b-9fae-4663-9252-3be9bb712b5d,COM-71085,USR-1128,MauvaiseQualité,"sandwich avait un goût trempé, expérience horrible.",5/25/2025 14:19,,élevé,Ouvert,,,REF-114073
a53a1886-dbba-41fd-a403-8fcf82839f8f,COM-10562,USR-5876,ArticleManquant,"Il manque salade dans ma commande, très décevant.",12/14/2024 14:19,,moyen,Résolu,12/15/2024 17:19,MOD-14,REF-426464
d6a1f53b-1d7e-4ecc-9e28-17814a9c7719,COM-55901,USR-5427,MauvaiseQualité,"sandwich avait un goût froid, expérience horrible.",7/12/2024 14:19,,élevé,Escaladé,,,REF-489501
73183e6d-1e17-433e-b28f-5d8e9c321826,COM-93187,USR-1958,MauvaiseQualité,"burger était gâté, totalement dégoûtant !",1/7/2025 14:19,,élevé,Escaladé,,,REF-410013
bdc0f10f-9e07-4bcf-ae44-7f88c2f1d3b2,COM-52068,USR-8088,LivraisonRetard,"J'ai attendu 30 minutes pour ma commande, très frustrant.",3/26/2025 14:19,image_7864.jpg,élevé,Ouvert,,,REF-332056
af329f1b-92eb-4133-93c9-53a864697989,COM-31746,USR-4684,LivraisonRetard,"J'ai attendu 2 heures pour ma commande, très frustrant.",4/20/2025 14:19,,élevé,Ouvert,,,REF-264177
9ba3dcbe-e483-49b9-9473-12f3d0d54624,COM-53387,USR-7749,NourritureEndommagée,"Tout était sans goût, expérience catastrophique.",12/12/2024 14:19,,élevé,Résolu,12/13/2024 13:19,MOD-13,REF-928214
17872b3a-48b8-482a-bee9-2f6d68ac3e86,COM-99077,USR-9436,LivraisonRetard,"Retard de 1 heure, c'est scandaleux et dérangeant !",1/20/2025 14:19,,moyen,Escaladé,,,REF-391662
e1b8754a-e1a0-43fd-bb17-b936d66efd35,COM-53566,USR-1331,MauvaiseQualité,"Qualité médiocre de salade, très frustrant.",4/23/2025 14:19,,moyen,Résolu,4/25/2025 3:19,MOD-2,REF-665878
d96a1097-bc33-4bb3-8ba3-c2840e31373d,COM-34181,USR-6166,NourritureEndommagée,"La nourriture était trempé, totalement immangeable.",1/19/2025 14:19,image_8319.jpg,élevé,Escaladé,,,REF-614778
f1c3f6f2-4e95-4cfd-b3ef-94b0f176bba6,COM-30538,USR-9312,NourritureEndommagée,"La commande était trempé, très déçu.",4/15/2025 14:19,,faible,Résolu,4/17/2025 2:19,MOD-5,REF-649753
7fd0b424-bfbd-4fc6-abba-b31500861361,COM-95591,USR-5754,NourritureEndommagée,"salade était gâté, qualité inacceptable.",11/20/2024 14:19,,élevé,Escaladé,,,REF-993219
f269615d-e28b-4908-906c-61053599114b,COM-34267,USR-7588,ArticleManquant,"Commande incomplète, sandwich non livré.",4/8/2025 14:19,,faible,Escaladé,,,REF-501751
f402ee99-8184-4525-8cc0-03055ccfad7d,COM-39992,USR-4969,CommandeErronée,"J'ai commandé sandwich, mais j'ai reçu frites.",7/7/2024 14:19,,faible,Ouvert,,,REF-673912
935b0ac4-39f2-4f5d-af57-5ede083ccd18,COM-42635,USR-8953,LivraisonRetard,"J'ai attendu 90 minutes pour ma commande, très frustrant.",12/7/2024 14:19,image_3712.jpg,élevé,Ouvert,,,REF-512649
62d737dd-951e-48fb-9ed1-1be4039f6ba5,COM-98299,USR-1840,LivraisonRetard,"La commande a été livrée avec 30 minutes de retard, la nourriture était froide.",1/25/2025 14:19,,faible,Résolu,1/26/2025 1:19,MOD-14,REF-703264
aa02c9ba-5963-4459-80fe-4ffe31fe104e,COM-49168,USR-8998,NourritureEndommagée,"pizza est arrivé trempé, besoin d'un remplacement.",9/21/2024 14:19,,faible,Ouvert,,,REF-585456
c5e12cf9-f8ac-4d8a-9fc6-37a4a6e7c508,COM-89981,USR-2344,LivraisonRetard,"J'ai attendu 1 heure pour ma commande, très frustrant.",7/15/2024 14:19,,moyen,Escaladé,,,REF-165889
75dfc263-fa7d-481a-a678-388acfe931bd,COM-20374,USR-9851,ArticleManquant,"Pas de sandwich, c'est inacceptable et frustrant !",12/12/2024 14:19,"image_4456.jpg,image_4837.jpg",élevé,Escaladé,,,REF-911299
f7f32547-92cc-4c8d-a5c8-97c8106ce550,COM-15168,USR-8323,ArticleManquant,"salade manquant, veuillez résoudre immédiatement.",9/29/2024 14:19,image_4759.jpg,élevé,Escaladé,,,REF-474727
1b30d191-ea3b-48b3-b8d2-6483a587ba8b,COM-51957,USR-4431,NourritureEndommagée,"Tout était trempé, expérience catastrophique.",11/20/2024 14:19,,élevé,Ouvert,,,REF-187314
e32f69eb-b1a8-462f-b43d-4580e72a1b7e,COM-45606,USR-4868,NourritureEndommagée,"burger est arrivé trempé, besoin d'un remplacement.",7/19/2024 14:19,,faible,Résolu,7/20/2024 12:19,MOD-8,REF-565664
5f080f72-8075-4aa5-ac7a-c9be54981efc,COM-90488,USR-3476,LivraisonRetard,"Livraison retardée de 2 heures, totalement inacceptable !",1/22/2025 14:19,"image_1885.jpg,image_8344.jpg",élevé,Résolu,1/22/2025 20:19,MOD-5,REF-307305
1f232ae0-073e-4153-b78a-cd89657ede11,COM-52773,USR-8705,LivraisonRetard,"J'ai attendu 2 heures pour ma commande, très frustrant.",6/12/2025 14:19,,élevé,Escaladé,,,REF-119863
157170ff-2903-4f06-a295-6d26160c29a6,COM-44469,USR-9679,CommandeErronée,"Commande erronée livrée, j'ai eu sandwich et non sandwich.",5/26/2025 14:19,image_5704.jpg,faible,Résolu,5/27/2025 14:19,MOD-11,REF-501682
a9402185-719e-461e-a7f0-58709354328c,COM-48127,USR-4121,LivraisonRetard,"Commande arrivée après 90 minutes, vraiment pas satisfait.",1/29/2025 14:19,image_5492.jpg,élevé,Escaladé,,,REF-229208
08c7699c-f0b0-432e-a9ea-9c84e6739596,COM-81632,USR-2297,NourritureEndommagée,"Tout était froid, expérience catastrophique.",12/29/2024 14:19,,élevé,Ouvert,,,REF-418729
93a40b18-a3a0-491f-9cc8-5eafa72fba01,COM-51108,USR-6549,ArticleManquant,"Commande incomplète, sushi non livré.",7/28/2024 14:19,image_9161.jpg,faible,Escaladé,,,REF-866280
993b8f29-29e4-45b5-a078-d633c774a8ba,COM-76542,USR-3183,ArticleManquant,"Pas de burger, c'est inacceptable et frustrant !",4/28/2025 14:19,,moyen,Ouvert,,,REF-324644
eb9d33d9-90a7-4459-bc16-439327b114cd,COM-13218,USR-3637,NourritureEndommagée,"La nourriture était écrasé, totalement immangeable.",6/12/2025 14:19,,élevé,Escaladé,,,REF-354612
5e7e746b-cbc9-45ba-ac9e-90836fb8623c,COM-36510,USR-9660,LivraisonRetard,"La nourriture est arrivée avec 30 minutes de retard, service décevant.",5/6/2025 14:19,,moyen,Escaladé,,,REF-935698
c9372c5f-a3a6-4ad9-97db-12e5d9e343c8,COM-92868,USR-6705,MauvaiseQualité,"salade avait un goût écrasé, expérience horrible.",1/24/2025 14:19,"image_8481.jpg,image_5783.jpg",élevé,Résolu,1/25/2025 23:19,MOD-15,REF-363778
224cbf23-c800-4c15-ad28-bb37a9029dba,COM-65080,USR-3417,LivraisonRetard,"J'ai attendu 30 minutes pour ma commande, très frustrant.",5/6/2025 14:19,,moyen,Résolu,5/8/2025 11:19,MOD-12,REF-578716
7d3f850e-1b7f-456d-8f84-c427cc28900b,COM-10589,USR-1196,NourritureEndommagée,"La nourriture était écrasé, totalement immangeable.",8/29/2024 14:19,,élevé,Résolu,8/31/2024 1:19,MOD-5,REF-416613
ad5607d0-4865-4665-8ad6-ae8a5e6876ac,COM-51772,USR-8685,LivraisonRetard,"Commande arrivée après 2 heures, vraiment pas satisfait.",8/14/2024 14:19,,élevé,Ouvert,,,REF-599229
766dce21-dbae-4962-adc0-c5fc44143899,COM-88575,USR-2512,LivraisonRetard,"J'ai attendu 90 minutes pour ma commande, très frustrant.",1/22/2025 14:19,"image_7732.jpg,image_1768.jpg",élevé,Escaladé,,,REF-843700
6f976f14-45b4-4857-b46e-b748ebabb4b5,COM-36374,USR-1544,NourritureEndommagée,"La nourriture était gâté, totalement immangeable.",10/20/2024 14:19,image_4498.jpg,élevé,Résolu,10/20/2024 15:19,MOD-4,REF-266109
7af22869-d4f8-4fb0-9f42-2817616e3ba4,COM-15419,USR-8274,ArticleManquant,"Pas de sandwich, c'est inacceptable et frustrant !",12/11/2024 14:19,,moyen,Ouvert,,,REF-989558
5cadd69c-9e26-4ba4-802d-5016fa3d69c4,COM-45697,USR-7915,MauvaiseQualité,"Très mauvaise qualité de burger, immangeable.",10/25/2024 14:19,,élevé,Ouvert,,,REF-498037
5d89fcd1-cf86-4e57-a88f-67075ed60597,COM-25874,USR-2677,LivraisonRetard,"J'ai attendu 1 heure pour ma commande, très frustrant.",6/21/2025 14:19,,moyen,Ouvert,,,REF-808543
70cce470-1d6a-4f48-a365-686662507dcd,COM-47325,USR-4104,CommandeErronée,"Livré frites, mais je voulais salade, c'est inacceptable.",2/14/2025 14:19,,faible,Ouvert,,,REF-639133
09f22117-e35c-4728-a68b-5a1b146afa5d,COM-77195,USR-4599,MauvaiseQualité,"Qualité médiocre de sandwich, très frustrant.",6/10/2025 14:19,,moyen,Ouvert,,,REF-143207
0babbe17-d07c-403a-ac24-3c36ce9cfad7,COM-82326,USR-1494,MauvaiseQualité,"burger était sans goût, totalement dégoûtant !",10/18/2024 14:19,image_8613.jpg,élevé,Résolu,10/20/2024 8:19,MOD-2,REF-164725
6b214407-55a2-48d6-8d6f-12895ed7567e,COM-42592,USR-7881,NourritureEndommagée,"La nourriture était écrasé, totalement immangeable.",1/1/2025 14:19,"image_8987.jpg,image_5153.jpg",élevé,Ouvert,,,REF-310975
8c403705-bdeb-4f31-a2a4-eb9d95a601ae,COM-67348,USR-2402,ArticleManquant,"Je n'ai pas reçu sushi, besoin d'un remboursement.",12/15/2024 14:19,,faible,Ouvert,,,REF-952464
2c0483f9-198d-4bf4-9348-e86929efa7ea,COM-14981,USR-5540,MauvaiseQualité,"Très mauvaise qualité de pizza, immangeable.",7/23/2024 14:19,,élevé,Escaladé,,,REF-877753
d578dafd-4d7e-4db7-9296-1ada4b2edb65,COM-86119,USR-5381,ArticleManquant,"Commande incomplète, sushi non livré.",10/8/2024 14:19,image_1150.jpg,faible,Ouvert,,,REF-650309
c698311a-364f-44c5-93f3-6cc599784272,COM-19621,USR-1355,CommandeErronée,"Livré salade, mais je voulais salade, c'est inacceptable.",9/11/2024 14:19,image_8816.jpg,moyen,Escaladé,,,REF-325003
7d38fe7e-cb7b-4cd4-9a90-36256f23adf5,COM-19245,USR-6951,MauvaiseQualité,"La nourriture était sans goût, pas à la hauteur.",9/29/2024 14:19,image_3681.jpg,faible,Ouvert,,,REF-733940
c5869b74-c578-4fb5-92a0-7bbb7283a9ca,COM-28973,USR-8983,ArticleManquant,"Manque sushi, service médiocre.",1/8/2025 14:19,,faible,Escaladé,,,REF-651973
306b3a0b-da2e-4bae-9dbf-62d31cb6f4f4,COM-37671,USR-3141,MauvaiseQualité,"salade était sans goût, je ne commanderai plus.",1/4/2025 14:19,"image_9286.jpg,image_5000.jpg",faible,Ouvert,,,REF-566890
f8cae093-4fd0-41e0-83ab-8a2c4e6ee2ee,COM-29482,USR-7897,LivraisonRetard,"J'ai attendu 2 heures pour ma commande, très frustrant.",1/16/2025 14:19,,élevé,Résolu,1/18/2025 4:19,MOD-11,REF-694598
5034bb38-8974-4c18-be77-9efced82c9cf,COM-22117,USR-6480,CommandeErronée,"Commande erronée livrée, j'ai eu pâtes et non pâtes.",3/17/2025 14:19,,faible,Résolu,3/18/2025 10:19,MOD-11,REF-997474
224d939e-9261-4ecb-ae1c-c83cce1cfe15,COM-24429,USR-5632,NourritureEndommagée,"Tout était brûlé, expérience catastrophique.",11/20/2024 14:19,"image_6773.jpg,image_9043.jpg",élevé,Ouvert,,,REF-713218
f7cf541a-b080-4401-bbc9-455c02e9144f,COM-61942,USR-7981,ArticleManquant,"Commande incomplète, sandwich non livré.",5/9/2025 14:19,,faible,Résolu,5/10/2025 1:19,MOD-11,REF-431871
a97ed95e-bff6-4b15-b5e4-38c843655b45,COM-75692,USR-5324,CommandeErronée,"J'ai commandé salade, mais j'ai reçu salade.",8/14/2024 14:19,image_3019.jpg,faible,Escaladé,,,REF-837724
9830fbc4-4aff-4a3d-8e0b-c08568b6fda2,COM-61531,USR-4880,MauvaiseQualité,"salade avait un goût gâté, expérience horrible.",12/6/2024 14:19,image_2036.jpg,élevé,Résolu,12/8/2024 5:19,MOD-16,REF-231526
2f97298b-35d1-4d10-a807-588e90d2b97e,COM-71726,USR-4918,CommandeErronée,"J'ai commandé salade, mais j'ai reçu burger.",2/9/2025 14:19,,faible,Ouvert,,,REF-942538
fcd8bc0e-be87-4fc7-b664-7d90bde639f1,COM-45322,USR-4948,MauvaiseQualité,"pâtes était brûlé, totalement dégoûtant !",1/13/2025 14:19,image_6625.jpg,élevé,Escaladé,,,REF-335530
20c425fd-0219-438a-b191-17d2068a8b3c,COM-60634,USR-9834,CommandeErronée,"J'ai commandé salade, mais j'ai reçu pâtes.",5/28/2025 14:19,image_9720.jpg,faible,Escaladé,,,REF-660360
9e0a9bfe-bc4b-4c74-a196-22df2791ea9a,COM-54653,USR-9381,LivraisonRetard,"La nourriture est arrivée avec 2 heures de retard, service décevant.",6/22/2025 14:19,,élevé,Résolu,6/23/2025 18:19,MOD-1,REF-827396
be3f042c-a617-4aa8-b89e-22069e8bfb1d,COM-29562,USR-7780,NourritureEndommagée,"sandwich était écrasé, qualité inacceptable.",6/6/2025 14:19,image_3534.jpg,élevé,Escaladé,,,REF-780295
ffeaac0c-feaf-464d-8465-f88db231f076,COM-36165,USR-2320,CommandeErronée,"Livré pizza, mais je voulais sandwich, c'est inacceptable.",10/9/2024 14:19,,faible,Ouvert,,,REF-393941
2debc78e-c215-4f58-80e2-162c5159f0ee,COM-88395,USR-3689,CommandeErronée,"Commande erronée livrée, j'ai eu pâtes et non burger.",7/26/2024 14:19,,faible,Résolu,7/26/2024 23:19,MOD-15,REF-562860
dcdcd8aa-a1aa-4655-b22a-cc50e0a84cde,COM-40864,USR-9100,ArticleManquant,"Je n'ai pas reçu pizza, besoin d'un remboursement.",2/1/2025 14:19,,faible,Escaladé,,,REF-406122
0caea297-1421-4ec8-838b-5f4719002fda,COM-98504,USR-9582,CommandeErronée,"Mauvais article livré, burger à la place de pizza.",6/30/2024 14:19,,faible,Escaladé,,,REF-525125
2ec337f9-f154-418b-8e8b-63ee66ad54a6,COM-31418,USR-1747,CommandeErronée,"Commande erronée livrée, j'ai eu sushi et non burger.",3/26/2025 14:19,,faible,Escaladé,,,REF-586602
074feada-7f00-4fed-800e-ede1acdaabb4,COM-46991,USR-5432,MauvaiseQualité,"frites avait un goût froid, expérience horrible.",7/20/2024 14:19,,élevé,Ouvert,,,REF-874750
699b7a84-00fc-437f-a4f8-55fb58ce165a,COM-40360,USR-4934,ArticleManquant,"pizza manquant, veuillez résoudre immédiatement.",1/4/2025 14:19,,moyen,Ouvert,,,REF-172313
1a7aa384-d036-4e1e-ac5c-01835db32687,COM-79987,USR-2583,MauvaiseQualité,"frites était écrasé, je ne commanderai plus.",6/25/2025 14:19,,faible,Résolu,6/25/2025 20:19,MOD-16,REF-332810
29255c41-37c2-4043-b692-72a42eb884ef,COM-10642,USR-6382,ArticleManquant,"Manque salade, service médiocre.",12/15/2024 14:19,image_9530.jpg,moyen,Ouvert,,,REF-769917
b2c958d8-430b-4d69-a0ac-66802fbe71d2,COM-27706,USR-8620,CommandeErronée,"Commande erronée livrée, j'ai eu sushi et non pizza.",12/24/2024 14:19,"image_1180.jpg,image_8930.jpg",faible,Ouvert,,,REF-414116
a2980156-e5a6-4943-ba4c-907aff1f2a0d,COM-86182,USR-1319,CommandeErronée,"Mauvais article livré, sandwich à la place de salade.",11/25/2024 14:19,"image_1480.jpg,image_4261.jpg",faible,Résolu,11/27/2024 2:19,MOD-17,REF-798176
484abaaf-f06b-44ff-a641-12a566034bcf,COM-86367,USR-3604,MauvaiseQualité,"Qualité médiocre de salade, très frustrant.",12/14/2024 14:19,,moyen,Résolu,12/15/2024 2:19,MOD-13,REF-990365
89e1aa93-ad52-4145-a22d-1cfc61333704,COM-61747,USR-9880,ArticleManquant,"Commande incomplète, sandwich non livré.",5/30/2025 14:19,image_3382.jpg,faible,Escaladé,,,REF-669534
889747f4-2562-4b84-9783-cddf3f65634f,COM-77071,USR-2442,MauvaiseQualité,"Qualité médiocre de sushi, très frustrant.",9/24/2024 14:19,,moyen,Escaladé,,,REF-713771
